date,crop_type,location,temperature,humidity,rainfall,soil_moisture,ph_level,nitrogen,phosphorus,potassium,yield,price,year,month,season,quarter,temp_stress,humidity_stress,weather_stress_score,soil_health_score,market_demand,price_trend
2020-04-29,Corn,Haryana,20.3,40.8,0.3,42.6,6.89,215.0,105.0,101.0,121.5,1546.77,2020,4,2,2,0,0,0,0.23124999999999996,low,falling
2020-04-30,Corn,Rajasthan,18.9,50.9,0.1,42.3,6.84,192.0,132.0,118.0,74.3,1395.83,2020,4,2,2,0,0,0,0.31416666666666665,low,falling
2020-05-01,Corn,Gujarat,21.2,43.7,3.0,52.7,7.41,211.0,137.0,134.0,107.8,1714.83,2020,5,2,2,0,0,0,0.5029166666666667,medium,falling
2020-05-01,Rice,Karnataka,14.6,55.2,0.5,50.9,6.59,147.0,78.0,249.0,82.9,2671.46,2020,5,2,2,1,0,1,0.4270833333333333,medium,falling
2020-05-02,Wheat,Gujarat,19.3,61.5,0.0,52.7,7.41,239.0,142.0,125.0,97.6,2208.93,2020,5,2,2,0,0,0,0.5595833333333333,medium,rising
2020-05-02,Rice,Maharashtra,17.4,45.8,4.5,55.7,6.35,214.0,134.0,122.0,88.9,2304.88,2020,5,2,2,0,0,0,0.32791666666666663,medium,falling
2020-05-03,Rice,Haryana,18.6,46.8,0.1,62.7,6.55,156.0,10.0,109.0,86.0,2202.96,2020,5,2,2,0,0,0,0.0,medium,falling
2020-05-03,Cotton,Karnataka,22.0,48.2,0.3,51.4,7.5,248.0,108.0,166.0,95.9,6529.93,2020,5,2,2,0,0,0,0.6166666666666667,medium,rising
2020-05-03,Corn,Maharashtra,22.7,55.3,0.4,62.6,7.4,185.0,146.0,120.0,115.6,1570.31,2020,5,2,2,0,0,0,0.42000000000000004,medium,falling
2020-05-04,Corn,Gujarat,29.9,59.4,0.2,43.7,7.22,215.0,88.0,141.0,108.5,2110.32,2020,5,2,2,0,0,0,0.3491666666666666,medium,rising
2020-05-04,Rice,Maharashtra,11.4,57.3,1.6,59.7,6.81,119.0,78.0,228.0,91.4,2997.56,2020,5,2,2,1,0,1,0.31458333333333327,medium,rising
2020-05-05,Corn,Maharashtra,20.7,60.3,0.2,44.6,6.26,154.0,77.0,171.0,93.8,1794.43,2020,5,2,2,0,0,0,0.13999999999999996,medium,rising
2020-05-05,Cotton,Haryana,21.1,44.4,1.7,40.4,6.3,262.0,74.0,134.0,123.4,4403.76,2020,5,2,2,0,0,0,0.2816666666666666,medium,falling
2020-05-05,Soybeans,Uttar Pradesh,18.6,68.5,1.5,57.1,6.6,178.0,141.0,148.0,89.7,3916.62,2020,5,2,2,0,0,0,0.37916666666666665,medium,falling
2020-05-06,Corn,Gujarat,24.3,56.0,1.1,56.5,6.95,107.0,98.0,110.0,96.3,1430.14,2020,5,2,2,0,0,0,0.0,medium,falling
2020-05-06,Rice,Uttar Pradesh,16.6,51.4,0.5,52.8,6.98,265.0,60.0,165.0,100.5,2601.92,2020,5,2,2,0,0,0,0.4308333333333334,medium,falling
2020-05-07,Rice,Madhya Pradesh,14.0,36.1,2.0,54.1,7.31,238.0,161.0,144.0,90.5,2585.44,2020,5,2,2,1,1,2,0.67125,medium,falling
2020-05-07,Corn,Karnataka,11.9,51.1,0.6,42.9,7.05,215.0,41.0,145.0,78.7,1825.23,2020,5,2,2,1,0,1,0.18458333333333332,medium,rising
2020-05-08,Rice,Karnataka,16.1,43.2,3.3,63.7,6.92,194.0,121.0,136.0,100.7,1980.18,2020,5,2,2,0,0,0,0.3525,medium,falling
2020-05-08,Rice,Haryana,21.0,55.4,0.2,57.3,7.11,160.0,114.0,134.0,150.0,2513.73,2020,5,2,2,0,0,0,0.26125000000000004,medium,falling
2020-05-08,Cotton,Karnataka,10.2,44.0,0.2,48.4,7.6,177.0,154.0,196.0,80.6,7291.73,2020,5,2,2,1,0,1,0.705,medium,rising
2020-05-09,Wheat,Haryana,18.5,53.8,0.9,57.4,8.25,156.0,99.0,95.0,129.0,1976.87,2020,5,2,2,0,0,0,0.21375000000000002,medium,falling
2020-05-10,Soybeans,Rajasthan,18.5,62.6,0.0,43.3,7.62,147.0,82.0,172.0,80.5,4043.6,2020,5,2,2,0,0,0,0.3125,medium,falling
2020-05-10,Soybeans,Madhya Pradesh,22.7,49.4,2.7,54.0,6.0,216.0,144.0,149.0,109.2,3934.07,2020,5,2,2,0,0,0,0.41250000000000003,medium,falling
2020-05-11,Rice,Uttar Pradesh,22.0,32.0,0.1,59.5,7.74,166.0,95.0,160.0,95.9,2026.87,2020,5,2,2,0,1,1,0.3783333333333334,medium,falling
2020-05-12,Cotton,Punjab,22.3,53.4,2.9,42.3,7.07,229.0,130.0,155.0,120.0,4807.43,2020,5,2,2,0,0,0,0.5520833333333334,medium,falling
2020-05-12,Soybeans,Punjab,19.7,50.1,0.5,64.3,7.15,174.0,65.0,115.0,143.7,4050.28,2020,5,2,2,0,0,0,0.07458333333333339,medium,falling
2020-05-13,Cotton,Karnataka,20.6,44.7,0.3,53.7,6.73,156.0,117.0,122.0,91.7,6444.07,2020,5,2,2,0,0,0,0.17375000000000007,medium,rising
2020-05-13,Corn,Haryana,21.1,56.6,0.6,43.3,7.02,212.0,58.0,206.0,150.0,1445.23,2020,5,2,2,0,0,0,0.4333333333333333,medium,falling
2020-05-13,Rice,Maharashtra,14.7,34.9,0.8,51.2,6.8,54.0,57.0,181.0,87.2,3410.94,2020,5,2,2,1,1,2,0.0,medium,rising
2020-05-14,Corn,Rajasthan,24.0,67.2,0.6,45.7,6.83,199.0,99.0,98.0,95.2,1471.5,2020,5,2,2,0,0,0,0.15375000000000003,medium,falling
2020-05-14,Corn,Karnataka,15.7,39.3,0.2,45.1,7.44,164.0,114.0,167.0,94.9,1185.5,2020,5,2,2,0,1,1,0.4225000000000001,medium,falling
2020-05-14,Rice,Uttar Pradesh,19.7,53.5,4.6,52.4,6.57,217.0,199.0,178.0,105.7,3356.74,2020,5,2,2,0,0,0,0.76625,medium,rising
2020-05-15,Corn,Punjab,18.1,52.8,0.8,65.1,7.34,211.0,78.0,152.0,128.9,1057.91,2020,5,2,2,0,0,0,0.35749999999999993,medium,falling
2020-05-16,Corn,Madhya Pradesh,23.0,50.8,0.7,52.3,6.91,192.0,106.0,160.0,114.3,1560.89,2020,5,2,2,0,0,0,0.37625,medium,falling
2020-05-16,Corn,Karnataka,17.1,51.9,0.5,46.8,7.71,232.0,112.0,77.0,86.7,1601.79,2020,5,2,2,0,0,0,0.31958333333333333,medium,falling
2020-05-16,Wheat,Uttar Pradesh,16.2,46.6,0.1,48.1,6.85,270.0,89.0,116.0,100.5,2201.63,2020,5,2,2,0,0,0,0.3604166666666666,medium,rising
2020-05-17,Corn,Rajasthan,22.1,40.8,0.1,45.6,7.72,206.0,36.0,173.0,84.1,2020.77,2020,5,2,2,0,0,0,0.3225,medium,rising
2020-05-18,Rice,Gujarat,26.6,57.5,0.3,57.8,7.11,201.0,87.0,182.0,89.0,2439.9,2020,5,2,2,0,0,0,0.4337500000000001,medium,falling
2020-05-19,Soybeans,Gujarat,25.4,56.9,1.8,52.9,7.59,198.0,146.0,142.0,108.4,4223.11,2020,5,2,2,0,0,0,0.5495833333333333,medium,falling
2020-05-19,Corn,Madhya Pradesh,17.2,60.4,0.1,43.8,6.07,288.0,82.0,137.0,106.7,1227.57,2020,5,2,2,0,0,0,0.3545833333333333,medium,falling
2020-05-19,Wheat,Gujarat,21.9,53.3,3.5,51.0,6.92,215.0,64.0,143.0,95.9,2054.97,2020,5,2,2,0,0,0,0.23833333333333334,medium,falling
2020-05-20,Wheat,Gujarat,23.6,67.3,0.9,49.6,6.93,192.0,131.0,173.0,114.1,1942.51,2020,5,2,2,0,0,0,0.5054166666666666,medium,falling
2020-05-20,Wheat,Rajasthan,29.8,46.0,1.9,56.3,6.72,237.0,66.0,111.0,72.5,1911.91,2020,5,2,2,0,0,0,0.1683333333333333,medium,falling
2020-05-21,Cotton,Madhya Pradesh,22.1,40.3,0.2,55.7,6.99,186.0,55.0,134.0,93.7,5442.5,2020,5,2,2,0,0,0,0.11458333333333336,medium,falling
2020-05-22,Rice,Madhya Pradesh,19.8,51.8,4.6,51.3,6.17,134.0,60.0,169.0,91.2,2619.04,2020,5,2,2,0,0,0,0.015416666666666634,medium,falling
2020-05-22,Cotton,Gujarat,22.8,49.9,0.1,40.2,7.08,227.0,117.0,113.0,109.6,5964.51,2020,5,2,2,0,0,0,0.36500000000000005,medium,falling
2020-05-22,Corn,Haryana,18.4,49.1,3.2,56.2,7.8,161.0,74.0,43.0,130.8,1389.5,2020,5,2,2,0,0,0,0.0,medium,falling
2020-05-23,Cotton,Karnataka,16.2,51.2,0.4,39.3,7.75,207.0,80.0,199.0,101.5,5814.14,2020,5,2,2,0,0,0,0.5620833333333333,medium,falling
2020-05-23,Corn,Punjab,22.3,51.0,0.5,56.8,7.14,288.0,141.0,175.0,128.6,1530.93,2020,5,2,2,0,0,0,0.8116666666666665,medium,falling
2020-05-23,Wheat,Punjab,18.1,64.7,0.6,36.9,7.36,209.0,95.0,140.0,114.1,2087.53,2020,5,2,2,0,0,0,0.37166666666666665,medium,falling
2020-05-24,Rice,Maharashtra,18.3,55.4,1.1,60.6,6.71,253.0,91.0,154.0,89.6,2963.71,2020,5,2,2,0,0,0,0.43375,medium,rising
2020-05-24,Cotton,Punjab,20.6,59.0,1.2,56.6,6.76,215.0,72.0,173.0,127.2,5432.05,2020,5,2,2,0,0,0,0.345,medium,falling
2020-05-24,Cotton,Gujarat,27.5,35.0,0.6,57.4,6.6,162.0,102.0,184.0,92.1,5545.41,2020,5,2,2,0,1,1,0.3291666666666666,medium,falling
2020-05-25,Rice,Maharashtra,21.4,25.0,0.1,43.3,6.83,167.0,71.0,207.0,98.3,1951.53,2020,5,2,2,0,1,1,0.34375,medium,falling
2020-05-26,Rice,Punjab,20.7,45.0,0.1,40.4,6.99,170.0,92.0,210.0,137.1,1705.04,2020,5,2,2,0,0,0,0.45125000000000004,medium,falling
2020-05-27,Soybeans,Maharashtra,15.2,53.4,0.9,40.8,6.91,200.0,122.0,154.0,99.4,3921.98,2020,5,2,2,0,0,0,0.4295833333333334,medium,falling
2020-05-27,Wheat,Punjab,16.2,52.4,1.1,44.3,7.33,204.0,132.0,137.0,119.5,1973.56,2020,5,2,2,0,0,0,0.46875,medium,falling
2020-05-28,Rice,Haryana,17.8,50.6,2.2,52.7,7.76,187.0,115.0,182.0,121.7,3055.58,2020,5,2,2,0,0,0,0.5733333333333333,medium,rising
2020-05-28,Soybeans,Punjab,18.6,50.7,0.7,50.2,7.57,130.0,107.0,127.0,125.1,4275.64,2020,5,2,2,0,0,0,0.19708333333333336,medium,falling
2020-05-29,Cotton,Rajasthan,22.5,53.8,1.2,54.4,7.19,158.0,95.0,188.0,69.6,4597.77,2020,5,2,2,0,0,0,0.3829166666666667,medium,falling
2020-05-29,Rice,Punjab,18.3,44.9,2.5,59.4,7.45,171.0,135.0,122.0,126.5,2835.36,2020,5,2,2,0,0,0,0.36125,medium,rising
2020-05-30,Wheat,Uttar Pradesh,20.9,45.5,1.1,49.5,6.81,99.0,118.0,160.0,112.8,1815.56,2020,5,2,2,0,0,0,0.17124999999999996,medium,falling
2020-05-30,Wheat,Madhya Pradesh,18.3,60.9,1.6,50.6,7.11,198.0,109.0,73.0,99.2,1830.9,2020,5,2,2,0,0,0,0.13625000000000004,medium,falling
2020-05-31,Soybeans,Madhya Pradesh,14.0,49.1,1.0,47.0,6.83,165.0,65.0,139.0,80.1,3662.1,2020,5,2,2,1,0,1,0.09208333333333335,medium,falling
2020-05-31,Rice,Karnataka,17.8,56.9,1.6,58.7,6.82,291.0,132.0,169.0,104.5,1475.41,2020,5,2,2,0,0,0,0.7291666666666667,medium,falling
2020-05-31,Cotton,Haryana,16.3,27.5,0.5,48.7,6.0,204.0,116.0,164.0,124.9,5021.12,2020,5,2,2,0,1,1,0.33916666666666667,medium,falling
2020-06-01,Rice,Gujarat,31.3,67.6,2.9,50.6,6.74,153.0,136.0,209.0,104.9,3981.84,2020,6,3,2,0,0,0,0.5208333333333334,high,rising
2020-06-01,Wheat,Karnataka,23.9,77.9,4.4,58.2,7.41,243.0,103.0,141.0,101.0,2658.02,2020,6,3,2,0,0,0,0.4929166666666667,high,rising
2020-06-02,Corn,Madhya Pradesh,21.8,77.1,0.6,64.7,6.68,108.0,153.0,171.0,96.7,2242.24,2020,6,3,2,0,0,0,0.3308333333333333,high,rising
2020-06-03,Cotton,Gujarat,28.5,73.9,35.6,66.4,7.17,326.0,108.0,99.0,98.3,6616.94,2020,6,3,2,0,0,0,0.5470833333333333,high,rising
2020-06-04,Rice,Punjab,26.3,62.9,6.6,60.0,7.39,171.0,158.0,161.0,130.6,3450.45,2020,6,3,2,0,0,0,0.5604166666666666,high,rising
2020-06-04,Corn,Madhya Pradesh,24.2,70.9,1.9,41.9,8.03,212.0,81.0,177.0,95.9,1781.22,2020,6,3,2,0,0,0,0.5395833333333333,high,rising
2020-06-04,Corn,Karnataka,23.8,77.0,1.5,64.8,6.95,235.0,120.0,123.0,115.3,1887.21,2020,6,3,2,0,0,0,0.4120833333333334,high,rising
2020-06-05,Soybeans,Uttar Pradesh,26.7,67.1,1.5,59.4,6.78,158.0,48.0,196.0,96.0,5928.45,2020,6,3,2,0,0,0,0.20166666666666672,high,rising
2020-06-05,Rice,Maharashtra,24.7,74.5,10.3,51.8,7.4,241.0,112.0,44.0,104.7,2842.53,2020,6,3,2,0,0,0,0.1933333333333334,high,rising
2020-06-05,Cotton,Karnataka,28.1,86.6,8.6,57.1,6.56,202.0,70.0,167.0,88.0,9498.02,2020,6,3,2,0,1,1,0.2608333333333333,high,rising
2020-06-06,Rice,Uttar Pradesh,22.3,78.5,3.4,51.6,6.56,208.0,134.0,143.0,99.1,3292.45,2020,6,3,2,0,0,0,0.4091666666666666,high,rising
2020-06-06,Wheat,Maharashtra,25.4,82.4,0.7,50.6,7.42,305.0,104.0,204.0,92.8,2053.89,2020,6,3,2,0,1,1,0.8624999999999999,high,falling
2020-06-07,Soybeans,Haryana,25.1,83.0,10.7,52.7,6.09,164.0,90.0,209.0,139.7,4576.62,2020,6,3,2,0,1,1,0.31375000000000003,high,rising
2020-06-07,Soybeans,Uttar Pradesh,21.6,71.2,9.4,50.7,6.65,238.0,74.0,107.0,103.5,4260.04,2020,6,3,2,0,0,0,0.17541666666666672,high,falling
2020-06-07,Rice,Punjab,21.4,86.6,6.4,49.3,7.76,215.0,86.0,187.0,126.7,3332.06,2020,6,3,2,0,1,1,0.5633333333333332,high,rising
2020-06-08,Rice,Rajasthan,27.4,67.7,17.6,53.2,7.09,171.0,100.0,103.0,85.5,2980.04,2020,6,3,2,0,0,0,0.13624999999999995,high,rising
2020-06-09,Rice,Gujarat,30.5,82.8,1.3,51.7,6.67,153.0,110.0,73.0,101.4,3248.84,2020,6,3,2,0,1,1,0.0,high,rising
2020-06-10,Rice,Punjab,30.2,77.3,6.7,48.3,6.63,245.0,41.0,150.0,129.8,3091.42,2020,6,3,2,0,0,0,0.22374999999999995,high,rising
2020-06-10,Soybeans,Karnataka,23.7,67.7,3.8,60.7,6.76,213.0,101.0,126.0,105.1,5270.63,2020,6,3,2,0,0,0,0.27999999999999997,high,rising
2020-06-10,Corn,Madhya Pradesh,27.9,68.8,13.1,59.2,7.77,184.0,86.0,128.0,121.0,2312.06,2020,6,3,2,0,0,0,0.29041666666666666,high,rising
2020-06-11,Corn,Karnataka,24.1,73.2,19.2,54.5,6.93,155.0,137.0,130.0,106.4,2206.63,2020,6,3,2,0,0,0,0.2895833333333333,high,rising
2020-06-12,Rice,Maharashtra,32.3,74.4,14.8,52.1,7.45,161.0,116.0,110.0,105.9,3099.36,2020,6,3,2,0,0,0,0.23291666666666672,high,rising
2020-06-12,Cotton,Maharashtra,19.0,73.0,4.8,54.5,6.41,176.0,105.0,142.0,106.8,7755.79,2020,6,3,2,0,0,0,0.2104166666666667,high,rising
2020-06-12,Corn,Haryana,21.5,81.3,3.8,55.7,7.27,188.0,112.0,128.0,128.3,2014.07,2020,6,3,2,0,1,1,0.3245833333333333,high,rising
2020-06-13,Wheat,Haryana,29.1,63.5,5.1,68.0,6.85,170.0,128.0,102.0,133.7,2708.49,2020,6,3,2,0,0,0,0.19374999999999998,high,rising
2020-06-14,Cotton,Gujarat,23.7,76.3,4.4,53.1,7.27,175.0,119.0,167.0,86.5,7317.48,2020,6,3,2,0,0,0,0.4454166666666666,high,rising
2020-06-15,Rice,Punjab,28.5,57.0,5.0,49.5,7.57,163.0,146.0,122.0,129.2,2512.18,2020,6,3,2,0,0,0,0.3929166666666667,high,falling
2020-06-15,Corn,Madhya Pradesh,23.4,77.9,8.6,58.3,7.15,264.0,120.0,144.0,96.1,2204.92,2020,6,3,2,0,0,0,0.5795833333333333,high,rising
2020-06-16,Cotton,Karnataka,20.1,65.9,18.7,63.4,6.23,149.0,128.0,157.0,103.4,8008.51,2020,6,3,2,0,0,0,0.24708333333333338,high,rising
2020-06-16,Soybeans,Gujarat,25.8,56.9,40.0,72.7,7.11,154.0,114.0,158.0,123.3,5939.85,2020,6,3,2,0,0,0,0.32625000000000004,high,rising
2020-06-16,Rice,Rajasthan,32.1,75.2,14.5,49.1,6.16,203.0,130.0,163.0,76.7,3863.24,2020,6,3,2,0,0,0,0.4,high,rising
2020-06-17,Corn,Uttar Pradesh,25.2,66.2,3.0,50.8,7.59,147.0,79.0,173.0,123.4,2361.38,2020,6,3,2,0,0,0,0.3020833333333333,high,rising
2020-06-18,Rice,Madhya Pradesh,26.0,88.4,3.1,51.5,6.97,164.0,127.0,133.0,116.7,2793.23,2020,6,3,2,0,1,1,0.29375,high,rising
2020-06-18,Wheat,Karnataka,25.1,83.5,1.5,54.3,7.03,238.0,54.0,216.0,113.6,2729.29,2020,6,3,2,0,1,1,0.5195833333333333,high,rising
2020-06-18,Corn,Uttar Pradesh,25.2,80.1,2.9,50.2,7.04,81.0,21.0,162.0,95.4,1975.88,2020,6,3,2,0,1,1,0.0,high,rising
2020-06-19,Soybeans,Maharashtra,24.2,71.4,4.6,59.9,6.41,145.0,125.0,184.0,102.4,6828.01,2020,6,3,2,0,0,0,0.33958333333333335,high,rising
2020-06-19,Corn,Haryana,24.8,86.3,3.8,52.0,7.64,202.0,51.0,167.0,105.4,1729.39,2020,6,3,2,0,1,1,0.33249999999999996,high,falling
2020-06-20,Soybeans,Uttar Pradesh,22.5,79.3,14.6,68.8,7.27,272.0,96.0,174.0,100.8,4357.5,2020,6,3,2,0,0,0,0.6345833333333333,high,falling
2020-06-21,Corn,Punjab,26.4,70.4,15.8,56.8,7.33,137.0,127.0,131.0,115.8,2061.48,2020,6,3,2,0,0,0,0.26458333333333334,high,rising
2020-06-22,Soybeans,Rajasthan,32.6,81.3,2.7,49.7,7.47,156.0,113.0,172.0,82.6,4172.46,2020,6,3,2,0,1,1,0.41958333333333336,high,falling
2020-06-22,Soybeans,Haryana,23.7,82.2,9.7,54.8,6.75,253.0,84.0,148.0,126.5,5289.99,2020,6,3,2,0,1,1,0.39541666666666664,high,rising
2020-06-22,Cotton,Karnataka,25.7,71.5,3.5,49.1,7.59,163.0,144.0,138.0,115.4,8018.42,2020,6,3,2,0,0,0,0.44208333333333333,high,rising
2020-06-23,Wheat,Rajasthan,29.5,69.7,2.2,43.9,8.05,155.0,137.0,199.0,102.3,2905.29,2020,6,3,2,0,0,0,0.6595833333333334,high,rising
2020-06-23,Cotton,Punjab,24.4,66.4,11.3,53.3,7.04,169.0,78.0,134.0,141.0,6344.23,2020,6,3,2,0,0,0,0.155,high,rising
2020-06-24,Soybeans,Rajasthan,33.3,82.7,0.1,46.8,6.24,238.0,90.0,172.0,90.1,6452.2,2020,6,3,2,0,1,1,0.3941666666666667,high,rising
2020-06-24,Cotton,Maharashtra,19.9,79.9,24.4,69.6,6.91,263.0,89.0,164.0,99.8,7414.6,2020,6,3,2,0,0,0,0.5104166666666667,high,rising
2020-06-25,Cotton,Karnataka,24.6,80.1,2.1,48.6,6.47,157.0,103.0,107.0,91.4,7379.04,2020,6,3,2,0,1,1,0.04708333333333331,high,rising
2020-06-25,Corn,Uttar Pradesh,22.2,60.5,2.3,37.8,7.22,259.0,100.0,119.0,106.0,2004.52,2020,6,3,2,0,0,0,0.4258333333333333,high,rising
2020-06-25,Rice,Madhya Pradesh,25.0,79.1,4.9,56.9,6.49,91.0,80.0,142.0,80.3,3166.61,2020,6,3,2,0,0,0,0.0,high,rising
2020-06-26,Wheat,Punjab,25.6,84.8,2.4,41.7,6.77,169.0,85.0,105.0,121.6,2730.52,2020,6,3,2,0,1,1,0.04791666666666662,high,rising
2020-06-26,Rice,Maharashtra,22.6,66.1,3.9,48.0,7.23,117.0,84.0,124.0,115.0,3276.39,2020,6,3,2,0,0,0,0.035416666666666714,high,rising
2020-06-27,Rice,Karnataka,21.1,57.6,1.7,60.3,6.97,278.0,74.0,130.0,121.7,3988.69,2020,6,3,2,0,0,0,0.3920833333333333,high,rising
2020-06-27,Soybeans,Uttar Pradesh,20.6,84.1,14.5,51.4,7.66,204.0,101.0,139.0,98.2,4723.64,2020,6,3,2,0,1,1,0.4133333333333334,high,rising
2020-06-28,Corn,Gujarat,18.3,84.5,6.9,65.0,6.97,149.0,96.0,61.0,108.2,2161.15,2020,6,3,2,0,1,1,0.0,high,rising
2020-06-28,Rice,Uttar Pradesh,23.3,80.7,4.5,44.9,7.22,244.0,133.0,241.0,98.5,3938.78,2020,6,3,2,0,1,1,0.905,high,rising
2020-06-28,Rice,Uttar Pradesh,22.2,69.0,9.2,54.9,7.65,160.0,85.0,150.0,129.4,2573.72,2020,6,3,2,0,0,0,0.2854166666666667,high,falling
2020-06-29,Corn,Madhya Pradesh,28.0,69.0,18.4,65.8,7.23,194.0,70.0,150.0,125.1,2056.26,2020,6,3,2,0,0,0,0.2679166666666667,high,rising
2020-06-30,Corn,Haryana,29.0,64.2,7.0,52.9,8.35,91.0,102.0,105.0,126.7,2236.66,2020,6,3,2,0,0,0,0.1070833333333333,high,rising
2020-06-30,Soybeans,Rajasthan,26.9,64.8,1.5,39.4,8.41,117.0,100.0,196.0,95.5,6278.47,2020,6,3,2,0,0,0,0.47624999999999995,high,rising
2020-07-01,Corn,Gujarat,32.0,83.9,3.7,53.2,7.62,266.0,73.0,144.0,99.7,2126.74,2020,7,3,3,0,1,1,0.4866666666666667,high,rising
2020-07-01,Cotton,Haryana,31.8,90.0,16.0,64.0,7.57,183.0,132.0,210.0,106.7,7404.24,2020,7,3,3,0,1,1,0.6895833333333334,high,rising
2020-07-01,Rice,Uttar Pradesh,26.4,90.0,3.8,59.8,6.78,127.0,106.0,186.0,105.4,3127.94,2020,7,3,3,0,1,1,0.2841666666666667,high,rising
2020-07-02,Rice,Madhya Pradesh,24.8,85.9,8.7,54.6,7.33,237.0,138.0,124.0,92.4,3201.39,2020,7,3,3,0,1,1,0.5279166666666667,high,rising
2020-07-02,Rice,Karnataka,32.0,77.0,1.6,60.7,7.85,374.0,90.0,135.0,83.5,2428.7,2020,7,3,3,0,0,0,0.8120833333333334,high,falling
2020-07-02,Wheat,Maharashtra,25.4,90.0,9.8,68.9,7.23,159.0,78.0,153.0,102.1,3346.81,2020,7,3,3,0,1,1,0.21708333333333338,high,rising
2020-07-03,Soybeans,Maharashtra,34.4,83.4,3.3,42.1,6.0,143.0,116.0,157.0,111.8,5191.61,2020,7,3,3,0,1,1,0.16333333333333333,high,rising
2020-07-03,Soybeans,Haryana,23.1,78.6,20.2,77.0,7.13,177.0,118.0,147.0,106.7,4999.8,2020,7,3,3,0,0,0,0.36291666666666667,high,rising
2020-07-04,Rice,Karnataka,25.0,90.0,4.5,48.9,7.0,240.0,105.0,148.0,95.9,2508.52,2020,7,3,3,0,1,1,0.4641666666666666,high,falling
2020-07-04,Rice,Madhya Pradesh,22.8,85.1,6.2,41.6,6.35,112.0,92.0,159.0,97.8,2595.49,2020,7,3,3,0,1,1,0.056249999999999946,high,falling
2020-07-04,Rice,Haryana,30.7,90.0,10.2,59.9,6.63,85.0,132.0,112.0,129.7,2980.34,2020,7,3,3,0,1,1,0.00041666666666664853,high,rising
2020-07-05,Corn,Madhya Pradesh,31.8,90.0,1.1,45.8,6.56,202.0,124.0,126.0,90.9,2172.21,2020,7,3,3,0,1,1,0.30416666666666664,high,rising
2020-07-05,Rice,Uttar Pradesh,26.9,87.4,0.6,44.9,6.31,223.0,78.0,134.0,94.4,3563.27,2020,7,3,3,0,1,1,0.19874999999999995,high,rising
2020-07-05,Corn,Punjab,32.0,90.0,18.6,59.1,6.22,177.0,66.0,123.0,124.3,1976.3,2020,7,3,3,0,1,1,0.0,high,rising
2020-07-06,Cotton,Punjab,35.3,87.4,1.7,61.4,7.59,249.0,101.0,163.0,85.1,8883.38,2020,7,3,3,1,1,2,0.5970833333333333,high,rising
2020-07-06,Cotton,Maharashtra,35.1,74.1,11.1,61.7,7.34,201.0,88.0,153.0,74.9,7415.51,2020,7,3,3,1,0,1,0.36916666666666664,high,rising
2020-07-06,Soybeans,Maharashtra,29.1,85.4,1.1,37.4,6.83,245.0,68.0,166.0,94.9,4523.11,2020,7,3,3,0,1,1,0.39208333333333334,high,rising
2020-07-07,Rice,Madhya Pradesh,31.7,78.9,3.6,47.7,6.49,284.0,114.0,259.0,102.1,2291.52,2020,7,3,3,0,0,0,0.9104166666666667,high,falling
2020-07-07,Rice,Haryana,31.5,86.1,5.8,56.5,6.54,259.0,143.0,183.0,140.4,2813.31,2020,7,3,3,0,1,1,0.6975,high,rising
2020-07-07,Cotton,Rajasthan,32.2,77.2,40.0,71.8,6.87,260.0,121.0,161.0,71.5,7845.28,2020,7,3,3,0,0,0,0.5945833333333334,high,rising
2020-07-08,Wheat,Punjab,23.5,84.1,4.3,48.3,7.05,222.0,142.0,185.0,135.2,2632.56,2020,7,3,3,0,1,1,0.6720833333333334,high,rising
2020-07-09,Cotton,Gujarat,35.7,90.0,40.0,77.9,7.23,335.0,98.0,187.0,86.3,8023.67,2020,7,3,3,1,1,2,0.8370833333333334,high,rising
2020-07-09,Cotton,Maharashtra,30.8,73.2,14.2,69.1,7.83,178.0,88.0,153.0,104.2,7010.11,2020,7,3,3,0,0,0,0.3729166666666667,high,rising
2020-07-09,Rice,Karnataka,29.6,84.8,4.0,46.1,7.04,176.0,92.0,161.0,102.9,3731.81,2020,7,3,3,0,1,1,0.3091666666666667,high,rising
2020-07-10,Cotton,Punjab,31.9,90.0,5.3,68.2,7.21,250.0,118.0,175.0,106.8,7671.82,2020,7,3,3,0,1,1,0.6487499999999999,high,rising
2020-07-10,Rice,Madhya Pradesh,27.2,79.4,7.1,58.7,6.67,162.0,71.0,176.0,84.1,2411.54,2020,7,3,3,0,0,0,0.20791666666666667,high,falling
2020-07-10,Rice,Madhya Pradesh,28.2,79.2,0.3,58.6,6.59,259.0,129.0,191.0,101.9,3950.87,2020,7,3,3,0,0,0,0.68375,high,rising
2020-07-11,Soybeans,Rajasthan,34.8,90.0,0.1,50.9,7.46,220.0,12.0,97.0,81.4,3650.9,2020,7,3,3,0,1,1,0.0,high,falling
2020-07-12,Cotton,Karnataka,28.7,90.0,3.5,57.8,7.71,160.0,184.0,150.0,107.3,8538.42,2020,7,3,3,0,1,1,0.6229166666666667,high,rising
2020-07-13,Rice,Karnataka,28.2,70.0,3.4,47.0,7.05,85.0,105.0,53.0,105.2,3745.48,2020,7,3,3,0,0,0,0.0,high,rising
2020-07-13,Rice,Maharashtra,27.2,90.0,1.1,43.7,7.19,175.0,111.0,169.0,107.8,2969.89,2020,7,3,3,0,1,1,0.4154166666666667,high,rising
